AlertID,Attack,RiskScore,Priority,MITRE_Technique,Timestamp
68,BENIGN,10,Low,Unknown,2026-03-06 18:49:56
69,BENIGN,10,Low,Unknown,2026-03-06 18:49:58
70,PortScan,50,Medium,Reconnaissance,2026-03-06 18:50:00
71,BENIGN,10,Low,Unknown,2026-03-06 18:50:02
72,Privilege Escalation,94,Critical,Privilege Escalation,2026-03-06 18:50:04
73,BENIGN,10,Low,Unknown,2026-03-06 18:50:06
74,BENIGN,10,Low,Unknown,2026-03-06 18:50:09
75,Malware Beaconing,72,High,Command and Control,2026-03-06 18:50:11
76,BENIGN,10,Low,Unknown,2026-03-06 18:50:13
77,BENIGN,10,Low,Unknown,2026-03-06 18:50:15
78,BENIGN,10,Low,Unknown,2026-03-06 18:50:17
79,BENIGN,10,Low,Unknown,2026-03-06 18:50:19
80,BENIGN,10,Low,Unknown,2026-03-06 18:50:21
81,BENIGN,10,Low,Unknown,2026-03-06 18:50:24
82,BENIGN,10,Low,Unknown,2026-03-06 18:50:26
83,DoS Hulk,85,High,Unknown,2026-03-06 18:50:28
84,Ransomware Activity,88,High,Impact,2026-03-06 18:50:30
85,Privilege Escalation,79,High,Privilege Escalation,2026-03-06 18:50:32
86,BENIGN,10,Low,Unknown,2026-03-06 18:50:34
87,Privilege Escalation,70,High,Privilege Escalation,2026-03-06 18:50:36
88,BENIGN,10,Low,Unknown,2026-03-06 18:50:38
89,Malware Beaconing,90,Critical,Command and Control,2026-03-06 18:50:40
90,Data Exfiltration,75,High,Exfiltration,2026-03-06 18:50:42
91,DDoS,90,Critical,Impact,2026-03-06 18:50:45
92,Privilege Escalation,78,High,Privilege Escalation,2026-03-06 18:50:47
93,BENIGN,10,Low,Unknown,2026-03-06 18:50:49
94,BENIGN,10,Low,Unknown,2026-03-06 18:50:51
95,BENIGN,10,Low,Unknown,2026-03-06 18:50:53
96,BENIGN,10,Low,Unknown,2026-03-06 18:50:55
97,BENIGN,10,Low,Unknown,2026-03-06 18:50:58
98,BENIGN,10,Low,Unknown,2026-03-06 18:51:00
99,DoS Hulk,85,High,Unknown,2026-03-06 18:51:02
100,DoS Hulk,85,High,Unknown,2026-03-06 18:51:04
101,Data Exfiltration,71,High,Exfiltration,2026-03-06 18:51:06
102,Ransomware Activity,90,Critical,Impact,2026-03-06 18:51:08
103,Ransomware Activity,92,Critical,Impact,2026-03-06 18:51:10
104,BENIGN,10,Low,Unknown,2026-03-06 18:51:12
105,BENIGN,10,Low,Unknown,2026-03-06 18:51:15
106,BENIGN,10,Low,Unknown,2026-03-06 18:51:17
107,Phishing Attempt,79,High,Initial Access,2026-03-06 18:51:19
108,BENIGN,10,Low,Unknown,2026-03-06 18:51:21
109,BENIGN,10,Low,Unknown,2026-03-06 18:51:23
110,BENIGN,10,Low,Unknown,2026-03-06 18:51:25
111,BENIGN,10,Low,Unknown,2026-03-06 18:51:28
112,BENIGN,10,Low,Unknown,2026-03-06 18:51:30
113,Privilege Escalation,82,High,Privilege Escalation,2026-03-06 18:51:32
114,BENIGN,10,Low,Unknown,2026-03-06 18:51:34
115,BENIGN,10,Low,Unknown,2026-03-06 18:51:36
116,BENIGN,10,Low,Unknown,2026-03-06 18:51:38
117,FTP-Patator,75,High,Credential Access,2026-03-06 18:51:40
118,Phishing Attempt,83,High,Initial Access,2026-03-06 18:51:42
119,PortScan,50,Medium,Reconnaissance,2026-03-06 18:51:44
120,BENIGN,10,Low,Unknown,2026-03-06 18:51:47
121,Data Exfiltration,71,High,Exfiltration,2026-03-06 18:51:49
122,BENIGN,10,Low,Unknown,2026-03-06 18:51:51
123,BENIGN,10,Low,Unknown,2026-03-06 18:51:53
124,BENIGN,10,Low,Unknown,2026-03-06 18:51:55
125,BENIGN,10,Low,Unknown,2026-03-06 18:51:57
126,Ransomware Activity,95,Critical,Impact,2026-03-06 18:51:59
127,Malware Beaconing,88,High,Command and Control,2026-03-06 18:52:01
128,BENIGN,10,Low,Unknown,2026-03-06 18:52:03
129,DDoS,90,Critical,Impact,2026-03-06 18:52:05
130,Ransomware Activity,76,High,Impact,2026-03-06 18:52:08
131,BENIGN,10,Low,Unknown,2026-03-06 18:52:10
132,Ransomware Activity,85,High,Impact,2026-03-06 18:52:12
133,Ransomware Activity,95,Critical,Impact,2026-03-06 18:52:14
134,BENIGN,10,Low,Unknown,2026-03-06 18:52:16
135,BENIGN,10,Low,Unknown,2026-03-06 18:52:18
136,BENIGN,10,Low,Unknown,2026-03-06 18:52:20
137,Phishing Attempt,77,High,Initial Access,2026-03-06 18:52:22
138,Ransomware Activity,72,High,Impact,2026-03-06 18:52:24
139,Phishing Attempt,84,High,Initial Access,2026-03-06 18:52:26
140,Ransomware Activity,72,High,Impact,2026-03-06 18:52:28
141,BENIGN,10,Low,Unknown,2026-03-06 18:52:31
142,BENIGN,10,Low,Unknown,2026-03-06 18:52:33
143,Phishing Attempt,94,Critical,Initial Access,2026-03-06 18:52:35
144,Malware Beaconing,86,High,Command and Control,2026-03-06 18:52:37
145,BENIGN,10,Low,Unknown,2026-03-06 18:52:39
146,BENIGN,10,Low,Unknown,2026-03-06 18:52:41
147,Ransomware Activity,80,High,Impact,2026-03-06 18:52:43
148,BENIGN,10,Low,Unknown,2026-03-06 18:52:45
149,BENIGN,10,Low,Unknown,2026-03-06 18:52:47
150,Ransomware Activity,94,Critical,Impact,2026-03-06 18:52:49
151,Data Exfiltration,78,High,Exfiltration,2026-03-06 18:52:51
152,BENIGN,10,Low,Unknown,2026-03-06 18:52:54
153,Privilege Escalation,87,High,Privilege Escalation,2026-03-06 18:52:56
154,BENIGN,10,Low,Unknown,2026-03-06 18:52:58
155,BENIGN,10,Low,Unknown,2026-03-06 18:53:00
156,BENIGN,10,Low,Unknown,2026-03-06 18:53:02
157,DoS Hulk,85,High,Unknown,2026-03-06 18:53:04
158,BENIGN,10,Low,Unknown,2026-03-06 18:53:07
159,Privilege Escalation,82,High,Privilege Escalation,2026-03-06 18:53:09
160,BENIGN,10,Low,Unknown,2026-03-06 18:53:11
161,Ransomware Activity,90,Critical,Impact,2026-03-06 18:53:13
162,DoS Hulk,85,High,Unknown,2026-03-06 18:53:15
163,BENIGN,10,Low,Unknown,2026-03-06 18:53:17
164,BENIGN,10,Low,Unknown,2026-03-06 18:53:19
165,BENIGN,10,Low,Unknown,2026-03-06 18:53:22
166,BENIGN,10,Low,Unknown,2026-03-06 18:53:24
167,BENIGN,10,Low,Unknown,2026-03-06 18:53:26
168,BENIGN,10,Low,Unknown,2026-03-06 18:53:28
169,BENIGN,10,Low,Unknown,2026-03-06 18:53:30
170,DoS Hulk,85,High,Unknown,2026-03-06 18:53:32
171,Privilege Escalation,89,High,Privilege Escalation,2026-03-06 18:53:34
172,PortScan,50,Medium,Reconnaissance,2026-03-06 18:53:37
173,Malware Beaconing,86,High,Command and Control,2026-03-06 18:53:39
174,Privilege Escalation,93,Critical,Privilege Escalation,2026-03-06 18:53:41
175,Phishing Attempt,89,High,Initial Access,2026-03-06 18:53:43
176,PortScan,50,Medium,Reconnaissance,2026-03-06 18:53:45
177,BENIGN,10,Low,Unknown,2026-03-06 18:53:47
178,Ransomware Activity,85,High,Impact,2026-03-06 18:53:49
179,BENIGN,10,Low,Unknown,2026-03-06 18:53:51
180,Malware Beaconing,79,High,Command and Control,2026-03-06 18:53:53
181,BENIGN,10,Low,Unknown,2026-03-06 18:53:55
182,BENIGN,10,Low,Unknown,2026-03-06 18:53:58
183,BENIGN,10,Low,Unknown,2026-03-06 18:54:00
184,Phishing Attempt,82,High,Initial Access,2026-03-06 18:54:02
185,BENIGN,10,Low,Unknown,2026-03-06 18:54:04
186,BENIGN,10,Low,Unknown,2026-03-06 18:54:06
187,BENIGN,10,Low,Unknown,2026-03-06 18:54:08
188,Phishing Attempt,87,High,Initial Access,2026-03-06 18:54:10
189,PortScan,50,Medium,Reconnaissance,2026-03-06 18:54:13
190,BENIGN,10,Low,Unknown,2026-03-06 18:54:15
191,Malware Beaconing,82,High,Command and Control,2026-03-06 18:54:17
192,BENIGN,10,Low,Unknown,2026-03-06 18:54:19
193,BENIGN,10,Low,Unknown,2026-03-06 18:54:21
194,Data Exfiltration,77,High,Exfiltration,2026-03-06 18:54:23
195,PortScan,50,Medium,Reconnaissance,2026-03-06 18:54:25
196,BENIGN,10,Low,Unknown,2026-03-06 18:54:27
197,BENIGN,10,Low,Unknown,2026-03-06 18:54:30
198,DoS Hulk,85,High,Unknown,2026-03-06 18:54:32
199,BENIGN,10,Low,Unknown,2026-03-06 18:54:34
200,BENIGN,10,Low,Unknown,2026-03-06 18:54:36
201,Malware Beaconing,89,High,Command and Control,2026-03-06 18:54:38
202,BENIGN,10,Low,Unknown,2026-03-06 18:54:40
203,BENIGN,10,Low,Unknown,2026-03-06 18:54:43
204,BENIGN,10,Low,Unknown,2026-03-06 18:54:45
205,DoS Hulk,85,High,Unknown,2026-03-06 18:54:47
206,Data Exfiltration,70,High,Exfiltration,2026-03-06 18:54:49
207,BENIGN,10,Low,Unknown,2026-03-06 18:54:51
208,BENIGN,10,Low,Unknown,2026-03-06 18:54:53
209,BENIGN,10,Low,Unknown,2026-03-06 18:54:56
210,Phishing Attempt,74,High,Initial Access,2026-03-06 18:54:58
211,BENIGN,10,Low,Unknown,2026-03-06 18:55:00
212,Data Exfiltration,83,High,Exfiltration,2026-03-06 18:55:02
213,BENIGN,10,Low,Unknown,2026-03-06 18:55:04
214,Data Exfiltration,85,High,Exfiltration,2026-03-06 18:55:06
215,BENIGN,10,Low,Unknown,2026-03-06 18:55:08
216,DDoS,90,Critical,Impact,2026-03-06 18:55:10
217,Phishing Attempt,73,High,Initial Access,2026-03-06 18:55:12
218,Malware Beaconing,93,Critical,Command and Control,2026-03-06 18:55:14
219,PortScan,50,Medium,Reconnaissance,2026-03-06 18:55:16
220,PortScan,50,Medium,Reconnaissance,2026-03-06 18:55:19
221,BENIGN,10,Low,Unknown,2026-03-06 18:55:21
222,Phishing Attempt,89,High,Initial Access,2026-03-06 18:55:23
223,BENIGN,10,Low,Unknown,2026-03-06 18:55:25
224,BENIGN,10,Low,Unknown,2026-03-06 18:55:27
225,BENIGN,10,Low,Unknown,2026-03-06 18:55:29
226,BENIGN,10,Low,Unknown,2026-03-06 18:55:32
227,Data Exfiltration,93,Critical,Exfiltration,2026-03-06 18:55:34
228,BENIGN,10,Low,Unknown,2026-03-06 18:55:36
229,BENIGN,10,Low,Unknown,2026-03-06 18:55:38
230,DoS Hulk,85,High,Unknown,2026-03-06 18:55:40
231,BENIGN,10,Low,Unknown,2026-03-06 18:55:42
232,DoS Hulk,85,High,Unknown,2026-03-06 18:55:44
233,Privilege Escalation,95,Critical,Privilege Escalation,2026-03-06 18:55:46
234,BENIGN,10,Low,Unknown,2026-03-06 18:55:49
235,DDoS,90,Critical,Impact,2026-03-06 18:55:51
236,Privilege Escalation,85,High,Privilege Escalation,2026-03-06 18:55:53
237,Data Exfiltration,80,High,Exfiltration,2026-03-06 18:55:55
238,BENIGN,10,Low,Unknown,2026-03-06 18:55:57
239,FTP-Patator,75,High,Credential Access,2026-03-06 18:55:59
240,BENIGN,10,Low,Unknown,2026-03-06 18:56:01
241,Data Exfiltration,81,High,Exfiltration,2026-03-06 18:56:03
242,BENIGN,10,Low,Unknown,2026-03-06 18:56:06
243,Malware Beaconing,87,High,Command and Control,2026-03-06 18:56:08
244,BENIGN,10,Low,Unknown,2026-03-06 18:56:10
245,Ransomware Activity,95,Critical,Impact,2026-03-06 18:56:12
246,BENIGN,10,Low,Unknown,2026-03-06 18:56:14
247,BENIGN,10,Low,Unknown,2026-03-06 18:56:16
248,BENIGN,10,Low,Unknown,2026-03-06 18:56:18
249,BENIGN,10,Low,Unknown,2026-03-06 18:56:20
250,Data Exfiltration,82,High,Exfiltration,2026-03-06 18:56:22
251,Privilege Escalation,88,High,Privilege Escalation,2026-03-06 18:56:24
252,BENIGN,10,Low,Unknown,2026-03-06 18:56:27
253,BENIGN,10,Low,Unknown,2026-03-06 18:56:29
254,BENIGN,10,Low,Unknown,2026-03-06 18:56:31
255,BENIGN,10,Low,Unknown,2026-03-06 18:56:33
256,Ransomware Activity,86,High,Impact,2026-03-06 18:56:35
257,BENIGN,10,Low,Unknown,2026-03-06 18:56:37
258,BENIGN,10,Low,Unknown,2026-03-06 18:56:40
259,BENIGN,10,Low,Unknown,2026-03-06 18:56:42
260,BENIGN,10,Low,Unknown,2026-03-06 18:56:44
261,BENIGN,10,Low,Unknown,2026-03-06 18:56:46
262,BENIGN,10,Low,Unknown,2026-03-06 18:56:48
263,BENIGN,10,Low,Unknown,2026-03-06 18:56:51
264,BENIGN,10,Low,Unknown,2026-03-06 18:56:53
265,BENIGN,10,Low,Unknown,2026-03-06 18:56:55
266,DoS Hulk,85,High,Unknown,2026-03-06 18:56:57
267,BENIGN,10,Low,Unknown,2026-03-06 18:56:59
268,BENIGN,10,Low,Unknown,2026-03-06 18:57:01
269,Data Exfiltration,71,High,Exfiltration,2026-03-06 18:57:03
270,BENIGN,10,Low,Unknown,2026-03-06 18:57:06
271,BENIGN,10,Low,Unknown,2026-03-06 18:57:08
272,Phishing Attempt,92,Critical,Initial Access,2026-03-06 18:57:10
273,BENIGN,10,Low,Unknown,2026-03-06 18:57:12
274,Phishing Attempt,75,High,Initial Access,2026-03-06 18:57:14
275,Data Exfiltration,77,High,Exfiltration,2026-03-06 18:57:16
276,BENIGN,10,Low,Unknown,2026-03-06 18:57:18
277,Phishing Attempt,71,High,Initial Access,2026-03-06 18:57:20
278,Data Exfiltration,79,High,Exfiltration,2026-03-06 18:57:22
279,DoS Hulk,85,High,Unknown,2026-03-06 18:57:24
280,Data Exfiltration,80,High,Exfiltration,2026-03-06 18:57:26
281,BENIGN,10,Low,Unknown,2026-03-06 18:57:29
282,Privilege Escalation,93,Critical,Privilege Escalation,2026-03-06 18:57:31
283,BENIGN,10,Low,Unknown,2026-03-06 18:57:33
284,BENIGN,10,Low,Unknown,2026-03-06 18:57:35
285,Phishing Attempt,81,High,Initial Access,2026-03-06 18:57:37
286,Data Exfiltration,87,High,Exfiltration,2026-03-06 18:57:39
287,BENIGN,10,Low,Unknown,2026-03-06 18:57:42
288,Ransomware Activity,92,Critical,Impact,2026-03-06 18:57:44
289,BENIGN,10,Low,Unknown,2026-03-06 18:57:46
290,BENIGN,10,Low,Unknown,2026-03-06 18:57:48
291,Malware Beaconing,78,High,Command and Control,2026-03-06 18:57:50
292,BENIGN,10,Low,Unknown,2026-03-06 18:57:52
293,BENIGN,10,Low,Unknown,2026-03-06 18:57:54
294,Phishing Attempt,87,High,Initial Access,2026-03-06 18:57:56
295,BENIGN,10,Low,Unknown,2026-03-06 18:57:59
296,DoS Hulk,85,High,Unknown,2026-03-06 18:58:01
297,BENIGN,10,Low,Unknown,2026-03-06 18:58:03
298,BENIGN,10,Low,Unknown,2026-03-06 18:58:05
299,Data Exfiltration,93,Critical,Exfiltration,2026-03-06 18:58:07
300,BENIGN,10,Low,Unknown,2026-03-06 18:58:09
301,BENIGN,10,Low,Unknown,2026-03-06 18:58:12
302,Malware Beaconing,81,High,Command and Control,2026-03-06 18:58:14
303,BENIGN,10,Low,Unknown,2026-03-06 18:58:16
304,BENIGN,10,Low,Unknown,2026-03-06 18:58:18
305,PortScan,50,Medium,Reconnaissance,2026-03-06 18:58:20
306,BENIGN,10,Low,Unknown,2026-03-06 18:58:22
307,BENIGN,10,Low,Unknown,2026-03-06 18:58:24
308,BENIGN,10,Low,Unknown,2026-03-06 18:58:27
309,BENIGN,10,Low,Unknown,2026-03-06 18:58:29
310,BENIGN,10,Low,Unknown,2026-03-06 18:58:31
311,Data Exfiltration,78,High,Exfiltration,2026-03-06 18:58:33
312,BENIGN,10,Low,Unknown,2026-03-06 18:58:35
313,BENIGN,10,Low,Unknown,2026-03-06 18:58:37
314,BENIGN,10,Low,Unknown,2026-03-06 18:58:40
315,BENIGN,10,Low,Unknown,2026-03-06 18:58:42
316,BENIGN,10,Low,Unknown,2026-03-06 18:58:44
317,BENIGN,10,Low,Unknown,2026-03-06 18:58:46
318,DDoS,90,Critical,Impact,2026-03-06 18:58:48
319,BENIGN,10,Low,Unknown,2026-03-06 18:58:50
320,Phishing Attempt,93,Critical,Initial Access,2026-03-06 18:58:52
321,BENIGN,10,Low,Unknown,2026-03-06 18:58:55
322,BENIGN,10,Low,Unknown,2026-03-06 18:58:57
323,BENIGN,10,Low,Unknown,2026-03-06 18:58:59
324,BENIGN,10,Low,Unknown,2026-03-06 18:59:01
325,Data Exfiltration,93,Critical,Exfiltration,2026-03-06 18:59:03
326,BENIGN,10,Low,Unknown,2026-03-06 18:59:05
327,BENIGN,10,Low,Unknown,2026-03-06 18:59:08
328,Ransomware Activity,84,High,Impact,2026-03-06 18:59:10
329,Data Exfiltration,93,Critical,Exfiltration,2026-03-06 18:59:12
330,Ransomware Activity,72,High,Impact,2026-03-06 18:59:14
331,Ransomware Activity,71,High,Impact,2026-03-06 18:59:16
332,BENIGN,10,Low,Unknown,2026-03-06 18:59:18
333,BENIGN,10,Low,Unknown,2026-03-06 18:59:20
334,BENIGN,10,Low,Unknown,2026-03-06 18:59:22
335,Privilege Escalation,91,Critical,Privilege Escalation,2026-03-06 18:59:24
336,Phishing Attempt,73,High,Initial Access,2026-03-06 18:59:26
337,Ransomware Activity,82,High,Impact,2026-03-06 18:59:28
338,BENIGN,10,Low,Unknown,2026-03-06 18:59:30
339,Privilege Escalation,76,High,Privilege Escalation,2026-03-06 18:59:32
340,BENIGN,10,Low,Unknown,2026-03-06 18:59:35
341,BENIGN,10,Low,Unknown,2026-03-06 18:59:37
342,DoS Hulk,85,High,Unknown,2026-03-06 18:59:39
343,BENIGN,10,Low,Unknown,2026-03-06 18:59:41
344,BENIGN,10,Low,Unknown,2026-03-06 18:59:43
345,BENIGN,10,Low,Unknown,2026-03-06 18:59:45
346,BENIGN,10,Low,Unknown,2026-03-06 18:59:48
347,BENIGN,10,Low,Unknown,2026-03-06 18:59:50
348,BENIGN,10,Low,Unknown,2026-03-06 18:59:52
349,Ransomware Activity,70,High,Impact,2026-03-06 18:59:54
350,BENIGN,10,Low,Unknown,2026-03-06 18:59:56
351,BENIGN,10,Low,Unknown,2026-03-06 18:59:58
352,BENIGN,10,Low,Unknown,2026-03-06 19:00:00
353,BENIGN,10,Low,Unknown,2026-03-06 19:00:03
354,BENIGN,10,Low,Unknown,2026-03-06 19:00:05
355,Data Exfiltration,76,High,Exfiltration,2026-03-06 19:00:07
356,Privilege Escalation,77,High,Privilege Escalation,2026-03-06 19:00:09
357,BENIGN,10,Low,Unknown,2026-03-06 19:00:11
358,BENIGN,10,Low,Unknown,2026-03-06 19:00:13
359,BENIGN,10,Low,Unknown,2026-03-06 19:00:15
360,Malware Beaconing,82,High,Command and Control,2026-03-06 19:00:17
361,BENIGN,10,Low,Unknown,2026-03-06 19:00:19
362,BENIGN,10,Low,Unknown,2026-03-06 19:00:22
363,Privilege Escalation,70,High,Privilege Escalation,2026-03-06 19:00:24
364,BENIGN,10,Low,Unknown,2026-03-06 19:00:26
365,Phishing Attempt,76,High,Initial Access,2026-03-06 19:00:28
366,BENIGN,10,Low,Unknown,2026-03-06 19:00:30
367,BENIGN,10,Low,Unknown,2026-03-06 19:00:32
368,Data Exfiltration,71,High,Exfiltration,2026-03-06 19:00:34
369,BENIGN,10,Low,Unknown,2026-03-06 19:00:36
370,BENIGN,10,Low,Unknown,2026-03-06 19:00:38
371,BENIGN,10,Low,Unknown,2026-03-06 19:00:41
372,Privilege Escalation,94,Critical,Privilege Escalation,2026-03-06 19:00:43
373,Data Exfiltration,84,High,Exfiltration,2026-03-06 19:00:45
374,Privilege Escalation,81,High,Privilege Escalation,2026-03-06 19:00:47
375,BENIGN,10,Low,Unknown,2026-03-06 19:00:49
376,Privilege Escalation,81,High,Privilege Escalation,2026-03-06 19:00:51
377,DoS Hulk,85,High,Unknown,2026-03-06 19:00:53
378,BENIGN,10,Low,Unknown,2026-03-06 19:00:55
379,Malware Beaconing,77,High,Command and Control,2026-03-06 19:00:57
380,Data Exfiltration,76,High,Exfiltration,2026-03-06 19:00:59
381,BENIGN,10,Low,Unknown,2026-03-06 19:01:01
382,BENIGN,10,Low,Unknown,2026-03-06 19:01:04
383,BENIGN,10,Low,Unknown,2026-03-06 19:01:06
384,Ransomware Activity,87,High,Impact,2026-03-06 19:01:08
385,DDoS,90,Critical,Impact,2026-03-06 19:01:10
386,BENIGN,10,Low,Unknown,2026-03-06 19:01:12
387,Phishing Attempt,80,High,Initial Access,2026-03-06 19:01:14
388,BENIGN,10,Low,Unknown,2026-03-06 19:01:16
389,BENIGN,10,Low,Unknown,2026-03-06 19:01:19
390,DoS Hulk,85,High,Unknown,2026-03-06 19:01:21
391,BENIGN,10,Low,Unknown,2026-03-06 19:01:23
392,BENIGN,10,Low,Unknown,2026-03-06 19:01:25
393,DoS Hulk,85,High,Unknown,2026-03-06 19:01:27
394,DDoS,90,Critical,Impact,2026-03-06 19:01:29
395,BENIGN,10,Low,Unknown,2026-03-06 19:01:32
396,BENIGN,10,Low,Unknown,2026-03-06 19:01:34
397,DDoS,90,Critical,Impact,2026-03-06 19:01:36
398,BENIGN,10,Low,Unknown,2026-03-06 19:01:38
399,BENIGN,10,Low,Unknown,2026-03-06 19:01:40
400,DoS Hulk,85,High,Unknown,2026-03-06 19:01:42
401,Phishing Attempt,78,High,Initial Access,2026-03-06 19:01:44
402,BENIGN,10,Low,Unknown,2026-03-06 19:01:46
403,BENIGN,10,Low,Unknown,2026-03-06 19:01:48
1,BENIGN,10,Low,Unknown,2026-03-06 19:02:32
2,BENIGN,10,Low,Unknown,2026-03-06 19:02:34
3,BENIGN,10,Low,Unknown,2026-03-06 19:02:37
4,Phishing Attempt,87,High,Initial Access,2026-03-06 19:02:39
5,BENIGN,10,Low,Unknown,2026-03-06 19:02:41
6,BENIGN,10,Low,Unknown,2026-03-06 19:02:44
7,BENIGN,10,Low,Unknown,2026-03-06 19:02:46
8,DDoS,90,Critical,Impact,2026-03-06 19:02:48
9,BENIGN,10,Low,Unknown,2026-03-06 19:02:50
10,Phishing Attempt,84,High,Initial Access,2026-03-06 19:02:52
11,BENIGN,10,Low,Unknown,2026-03-06 19:02:55
12,Phishing Attempt,89,High,Initial Access,2026-03-06 19:02:57
13,Privilege Escalation,77,High,Privilege Escalation,2026-03-06 19:02:59
14,BENIGN,10,Low,Unknown,2026-03-06 19:03:01
15,BENIGN,10,Low,Unknown,2026-03-06 19:03:03
16,BENIGN,10,Low,Unknown,2026-03-06 19:03:05
17,BENIGN,10,Low,Unknown,2026-03-06 19:03:07
18,Malware Beaconing,83,High,Command and Control,2026-03-06 19:03:09
19,BENIGN,10,Low,Unknown,2026-03-06 19:03:12
20,BENIGN,10,Low,Unknown,2026-03-06 19:03:14
21,BENIGN,10,Low,Unknown,2026-03-06 19:03:16
22,BENIGN,10,Low,Unknown,2026-03-06 19:03:18
23,DoS Hulk,85,High,Unknown,2026-03-06 19:03:21
24,Malware Beaconing,91,Critical,Command and Control,2026-03-06 19:03:23
25,BENIGN,10,Low,Unknown,2026-03-06 19:03:25
26,BENIGN,10,Low,Unknown,2026-03-06 19:03:27
27,Privilege Escalation,77,High,Privilege Escalation,2026-03-06 19:03:29
28,Malware Beaconing,92,Critical,Command and Control,2026-03-06 19:03:31
29,Malware Beaconing,95,Critical,Command and Control,2026-03-06 19:03:33
30,Ransomware Activity,83,High,Impact,2026-03-06 19:03:35
31,DDoS,90,Critical,Impact,2026-03-06 19:03:37
32,BENIGN,10,Low,Unknown,2026-03-06 19:03:39
33,DDoS,90,Critical,Impact,2026-03-06 19:03:42
34,BENIGN,10,Low,Unknown,2026-03-06 19:03:44
35,Ransomware Activity,78,High,Impact,2026-03-06 19:03:46
36,BENIGN,10,Low,Unknown,2026-03-06 19:03:48
37,BENIGN,10,Low,Unknown,2026-03-06 19:03:50
38,BENIGN,10,Low,Unknown,2026-03-06 19:03:53
39,BENIGN,10,Low,Unknown,2026-03-06 19:03:55
40,DoS Hulk,85,High,Unknown,2026-03-06 19:03:57
41,Phishing Attempt,93,Critical,Initial Access,2026-03-06 19:03:59
42,BENIGN,10,Low,Unknown,2026-03-06 19:04:01
43,BENIGN,10,Low,Unknown,2026-03-06 19:04:03
44,BENIGN,10,Low,Unknown,2026-03-06 19:04:06
45,BENIGN,10,Low,Unknown,2026-03-06 19:04:08
46,BENIGN,10,Low,Unknown,2026-03-06 19:04:10
47,Phishing Attempt,75,High,Initial Access,2026-03-06 19:04:12
48,BENIGN,10,Low,Unknown,2026-03-06 19:04:14
49,BENIGN,10,Low,Unknown,2026-03-06 19:04:16
50,BENIGN,10,Low,Unknown,2026-03-06 19:04:19
51,DDoS,90,Critical,Impact,2026-03-06 19:04:21
52,Malware Beaconing,71,High,Command and Control,2026-03-06 19:04:23
53,Phishing Attempt,90,Critical,Initial Access,2026-03-06 19:04:25
54,DDoS,90,Critical,Impact,2026-03-06 19:04:27
55,BENIGN,10,Low,Unknown,2026-03-06 19:04:29
56,Phishing Attempt,78,High,Initial Access,2026-03-06 19:04:31
57,BENIGN,10,Low,Unknown,2026-03-06 19:04:33
58,BENIGN,10,Low,Unknown,2026-03-06 19:04:36
59,Privilege Escalation,88,High,Privilege Escalation,2026-03-06 19:04:38
60,BENIGN,10,Low,Unknown,2026-03-06 19:04:40
61,BENIGN,10,Low,Unknown,2026-03-06 19:04:42
62,Data Exfiltration,76,High,Exfiltration,2026-03-06 19:04:44
63,Privilege Escalation,88,High,Privilege Escalation,2026-03-06 19:04:46
64,BENIGN,10,Low,Unknown,2026-03-06 19:04:48
65,Ransomware Activity,87,High,Impact,2026-03-06 19:04:50
66,Phishing Attempt,81,High,Initial Access,2026-03-06 19:04:52
67,DoS GoldenEye,85,High,Unknown,2026-03-06 19:04:55
68,BENIGN,10,Low,Unknown,2026-03-06 19:04:57
69,BENIGN,10,Low,Unknown,2026-03-06 19:04:59
70,BENIGN,10,Low,Unknown,2026-03-06 19:05:01
71,DDoS,90,Critical,Impact,2026-03-06 19:05:03
72,Ransomware Activity,81,High,Impact,2026-03-06 19:05:05
73,Malware Beaconing,80,High,Command and Control,2026-03-06 19:05:07
74,Web Attack � XSS,79,High,Unknown,2026-03-06 19:05:09
75,BENIGN,10,Low,Unknown,2026-03-06 19:05:12
76,BENIGN,10,Low,Unknown,2026-03-06 19:05:14
77,BENIGN,10,Low,Unknown,2026-03-06 19:05:16
78,BENIGN,10,Low,Unknown,2026-03-06 19:05:18
79,BENIGN,10,Low,Unknown,2026-03-06 19:05:20
80,Data Exfiltration,80,High,Exfiltration,2026-03-06 19:05:22
81,Malware Beaconing,79,High,Command and Control,2026-03-06 19:05:24
82,Privilege Escalation,72,High,Privilege Escalation,2026-03-06 19:05:26
83,BENIGN,10,Low,Unknown,2026-03-06 19:05:28
84,Privilege Escalation,80,High,Privilege Escalation,2026-03-06 19:05:30
85,PortScan,50,Medium,Reconnaissance,2026-03-06 19:05:33
86,Phishing Attempt,73,High,Initial Access,2026-03-06 19:05:35
87,BENIGN,10,Low,Unknown,2026-03-06 19:05:37
